,X,Y,Z,n_points_0.01,corr_dim_0.01
361,0.094422,0.038948,0.002062,35,4.069422350113289e-08
362,0.09528,0.03725,-0.00015,38,4.4182299801229996e-08
363,0.097824,0.039629,-0.001103,36,4.185691560116526e-08
364,0.100162,0.040623,-0.003863,34,3.953153140110052e-08
365,0.085754,0.032441,0.008648,44,5.1158452401424206e-08
366,0.08548,0.028619,0.009377,42,4.883306820135947e-08
367,0.084215,0.030085,0.006441,42,4.883306820135947e-08
368,0.085586,0.033458,0.012072,49,5.6971912901586045e-08
369,0.083762,0.031472,0.012612,49,5.6971912901586045e-08
370,0.084128,0.031219,0.010277,49,5.6971912901586045e-08
371,0.082345,0.029714,0.01424,50,5.8134605001618416e-08
372,0.08304,0.029059,0.011065,48,5.580922080155368e-08
373,0.086424,0.030082,0.004758,35,4.069422350113289e-08
374,0.084113,0.030668,0.003094,42,4.883306820135947e-08
375,0.087475,0.033232,0.005624,40,4.650768400129473e-08
376,0.082964,0.027157,0.009923,43,4.9995760301391835e-08
377,0.064267,0.018393,0.001053,37,4.3019607701197625e-08
378,0.060703,0.015931,0.002091,44,5.1158452401424206e-08
379,0.063217,0.016494,-0.002156,36,4.185691560116526e-08
380,0.063595,0.017004,0.003966,42,4.883306820135947e-08
381,0.065915,0.018217,0.004991,36,4.185691560116526e-08
382,0.063696,0.018791,0.006934,37,4.3019607701197625e-08
383,0.060662,0.016367,0.005604,40,4.650768400129473e-08
384,0.065279,0.019988,0.003262,33,3.8368839301068156e-08
385,0.078217,0.02671,-0.010969,39,4.5344991901262366e-08
386,0.079328,0.025408,-0.009375,42,4.883306820135947e-08
387,0.076808,0.024313,-0.011191,42,4.883306820135947e-08
388,0.077657,0.023253,-0.009171,46,5.348383660148894e-08
389,0.078997,0.024124,-0.007406,45,5.2321144501456576e-08
390,0.061258,0.016777,0.008711,39,4.5344991901262366e-08
391,0.063594,0.019215,0.010626,36,4.185691560116526e-08
392,0.085657,0.033069,0.018767,46,5.348383660148894e-08
393,0.087806,0.03349,0.018755,41,4.76703761013271e-08
394,0.086321,0.035135,0.020302,46,5.348383660148894e-08
395,0.090072,0.033405,0.01623,39,4.5344991901262366e-08
396,0.088476,0.034913,0.017399,50,5.8134605001618416e-08
397,0.088415,0.033054,0.017316,47,5.464652870152131e-08
398,0.079684,0.026676,-0.014028,36,4.185691560116526e-08
399,0.080775,0.028135,-0.009998,34,3.953153140110052e-08
400,0.088433,0.036154,0.019428,44,5.1158452401424206e-08
401,0.090828,0.036523,0.017438,48,5.580922080155368e-08
402,0.111429,0.065901,0.004293,44,5.1158452401424206e-08
403,0.110633,0.064392,0.006577,51,5.9297297101650786e-08
404,0.110716,0.062916,0.004349,50,5.8134605001618416e-08
405,0.098583,0.033392,-0.022955,43,4.9995760301391835e-08
406,0.09716,0.03396,-0.019754,38,4.4182299801229996e-08
407,0.094913,0.03017,-0.020522,38,4.4182299801229996e-08
408,0.094715,0.030032,-0.023575,41,4.76703761013271e-08
409,0.098037,0.033802,-0.014061,36,4.185691560116526e-08
410,0.097291,0.031171,-0.013543,36,4.185691560116526e-08
411,0.097805,0.0325,-0.016775,34,3.953153140110052e-08
412,0.095651,0.031772,-0.018661,40,4.650768400129473e-08
413,0.099742,0.034589,-0.017784,37,4.3019607701197625e-08
414,0.099357,0.036003,-0.014956,35,4.069422350113289e-08
415,0.093948,0.030301,-0.016941,38,4.4182299801229996e-08
416,0.076538,0.03154,0.020996,47,5.464652870152131e-08
417,0.078121,0.032659,0.018998,47,5.464652870152131e-08
418,0.077426,0.03367,0.021486,42,4.883306820135947e-08
419,0.07435,0.033408,0.023235,43,4.9995760301391835e-08
420,0.082685,0.028378,-1.4e-05,39,4.5344991901262366e-08
421,0.083578,0.031135,-0.00255,35,4.069422350113289e-08
422,0.084061,0.031954,0.000213,35,4.069422350113289e-08
423,0.076495,0.023746,-0.0055,41,4.76703761013271e-08
424,0.076069,0.025447,-0.009006,41,4.76703761013271e-08
425,0.075066,0.021838,-0.00881,45,5.2321144501456576e-08
426,0.073277,0.024198,-0.008609,42,4.883306820135947e-08
427,0.077919,0.020558,-0.010147,40,4.650768400129473e-08
428,0.071309,0.02107,-0.010137,49,5.6971912901586045e-08
429,0.074104,0.019539,-0.011315,51,5.9297297101650786e-08
430,0.057807,0.02038,0.027404,32,3.7206147201035785e-08
431,0.058299,0.018436,0.023606,32,3.7206147201035785e-08
432,0.061403,0.020415,0.02464,34,3.953153140110052e-08
433,0.060569,0.01826,0.020603,34,3.953153140110052e-08
434,0.056107,0.017915,0.0203,33,3.8368839301068156e-08
435,0.056348,0.016123,0.013708,46,5.348383660148894e-08
436,0.057964,0.017675,0.01666,39,4.5344991901262366e-08
437,0.054683,0.017369,0.016461,39,4.5344991901262366e-08
438,0.063016,0.021806,0.021933,32,3.7206147201035785e-08
439,0.063608,0.020617,0.018894,33,3.8368839301068156e-08
440,0.061807,0.024021,0.027821,38,4.4182299801229996e-08
441,0.060023,0.017293,0.012419,40,4.650768400129473e-08
442,0.05605,0.016337,0.010359,47,5.464652870152131e-08
443,0.058035,0.015226,0.008115,50,5.8134605001618416e-08
444,0.069945,0.020404,-0.007254,47,5.464652870152131e-08
445,0.071057,0.022313,-0.004375,39,4.5344991901262366e-08
446,0.06695,0.019997,-0.004565,38,4.4182299801229996e-08
447,0.064545,0.015378,-0.009144,40,4.650768400129473e-08
448,0.064837,0.016277,-0.012852,43,4.9995760301391835e-08
449,0.066311,0.016112,-0.010996,42,4.883306820135947e-08
450,0.067142,0.019373,-0.013078,45,5.2321144501456576e-08
