,X,Y,Z,n_points_0.01,corr_dim_0.01
350,0.045929,0.009736,-0.074104,107,5.265617816291699e-07
351,0.038085,-0.026817,0.063056,20,9.842276292134017e-08
352,-0.052109,0.003217,-0.065152,118,5.806943012359069e-07
353,0.056803,0.005442,-0.070817,86,4.2321788056176267e-07
354,0.056559,0.003628,-0.070328,94,4.625869857302988e-07
355,-0.027995,0.009307,-0.089026,146,7.184861693257832e-07
356,0.053816,0.009751,-0.063912,98,4.822715383145668e-07
357,0.056331,0.001685,-0.064714,95,4.675081238763658e-07
358,0.000166,0.029588,0.060425,69,3.395585320786236e-07
359,0.055859,0.003113,-0.066255,106,5.216406434831029e-07
360,0.046428,-0.016181,-0.087532,110,5.413251960673709e-07
361,0.056096,0.006823,-0.069237,92,4.5274470943816485e-07
362,-0.058983,0.002826,-0.053458,126,6.20063406404443e-07
363,0.052599,-0.001924,-0.070809,113,5.560886105055719e-07
364,-0.055862,0.002395,-0.055809,118,5.806943012359069e-07
365,0.053663,6.9e-05,-0.073141,118,5.806943012359069e-07
366,0.047117,0.003413,-0.075563,122,6.00378853820175e-07
367,0.038879,0.005242,-0.082003,128,6.29905682696577e-07
368,0.046545,0.008432,-0.074232,118,5.806943012359069e-07
369,0.050367,0.004764,-0.072086,123,6.05299991966242e-07
370,0.048509,0.006013,-0.072886,125,6.15142268258376e-07
371,0.048982,0.00713,-0.073956,120,5.90536577528041e-07
372,0.036285,0.011932,-0.068388,79,3.887699135392936e-07
373,-0.007657,0.025426,0.063763,82,4.0353332797749467e-07
374,-0.060689,0.006846,-0.049496,122,6.00378853820175e-07
375,0.021722,0.029451,0.018013,71,3.494008083707576e-07
376,0.055698,0.012525,-0.060855,80,3.936910516853607e-07
377,-0.060277,0.005201,-0.050763,128,6.29905682696577e-07
378,0.052309,0.013021,-0.061752,84,4.133756042696287e-07
379,0.049356,0.012393,-0.064157,85,4.182967424156957e-07
380,0.05405,0.013944,-0.056435,72,3.543219465168246e-07
381,0.052534,0.014764,-0.054628,61,3.001894269100875e-07
382,0.047745,0.014687,-0.059403,69,3.395585320786236e-07
383,0.046838,0.014138,-0.061273,74,3.6416422280895857e-07
384,0.029753,0.016081,-0.051184,72,3.543219465168246e-07
385,0.037816,0.014444,-0.067082,70,3.4447967022469057e-07
386,-0.060131,0.00302,-0.045773,121,5.95457715674108e-07
387,-0.016671,0.032671,0.039868,95,4.675081238763658e-07
388,0.033809,0.013309,-0.066602,83,4.084544661235617e-07
389,-0.020668,0.02998,0.038332,107,5.265617816291699e-07
390,-0.003448,-0.028395,-0.08695,71,3.494008083707576e-07
391,0.038762,0.012769,-0.066176,76,3.740064991010926e-07
392,-0.038011,-0.034983,-0.068077,24,1.1810731550560818e-07
393,-0.031756,-0.034468,-0.071129,13,6.39747958988711e-08
394,0.037196,0.014034,-0.065652,72,3.543219465168246e-07
395,0.050854,-0.011529,-0.078475,103,5.068772290449018e-07
396,-0.022416,-0.010467,-0.086739,94,4.625869857302988e-07
397,-0.034344,-0.032125,-0.062285,25,1.230284536516752e-07
398,0.039136,0.013983,-0.063241,66,3.247951176404225e-07
