,X,Y,Z,corr_dim_0.01
3322,-0.009455,-0.00089,-0.049766,81
3323,-0.0131,-0.001019,-0.049934,64
3324,-0.011685,-0.004171,-0.044017,96
3325,-0.014447,-0.002846,-0.047678,66
3326,-0.017733,-0.000207,-0.043323,74
3327,-0.018525,0.000818,-0.045634,44
3328,-0.008367,0.000757,-0.046311,103
3329,-0.012214,0.002841,-0.050091,67
3330,-0.009543,0.004301,-0.050321,62
3331,-0.013481,0.001653,-0.049447,66
3332,-0.015913,0.001424,-0.049875,51
3333,-0.01741,-0.00114,-0.047423,48
3334,-0.017195,0.001055,-0.047885,51
3335,-0.016808,7.5e-05,-0.048772,50
3336,-0.01596,-0.000967,-0.049299,52
3337,-0.013684,-0.000372,-0.041427,117
3338,-0.014071,-0.001593,-0.040203,121
3339,-0.013398,0.000327,-0.043042,113
3340,-0.011385,0.000774,-0.04456,104
3341,-0.006548,-0.006294,-0.043319,93
3342,-0.009056,0.002517,-0.051366,62
3343,-0.01042,0.003183,-0.050636,65
3344,-0.009421,0.003847,-0.051406,59
3345,-0.011284,0.001348,-0.050307,69
3346,-0.008716,0.000883,-0.050603,72
3347,-0.022728,0.010243,-0.03866,57
3348,-0.0239,0.012072,-0.0371,60
3349,-0.021561,0.010687,-0.037143,67
3350,-0.01235,-0.002827,-0.033986,131
3351,-0.013967,-0.001521,-0.032488,132
3352,-0.010674,-0.002308,-0.03273,138
3353,-0.027221,0.012987,-0.02464,69
3354,-0.023624,0.012514,-0.024375,96
3355,-0.0254,0.013322,-0.027294,83
3356,-0.026388,0.011382,-0.036565,55
3357,-0.025624,0.011787,-0.035512,61
3358,-0.027477,0.012071,-0.03423,57
3359,-0.023787,0.007344,-0.025313,87
3360,-0.02507,0.009271,-0.0273,94
3361,-0.025594,0.005715,-0.027367,69
3362,-0.019601,0.013716,-0.02743,111
3363,-0.019368,0.013619,-0.025556,122
3364,-0.01839,0.014532,-0.027331,106
3365,-0.012427,0.003537,-0.029839,121
3366,-0.014113,0.005559,-0.029566,126
3367,-0.012511,0.004557,-0.026824,100
3368,-0.029543,0.012477,-0.026593,50
3369,-0.027956,0.014266,-0.027505,56
3370,-0.027435,0.009954,-0.02204,64
3371,-0.025474,0.011184,-0.022875,86
3372,-0.023274,0.004965,-0.02576,82
3373,-0.018271,-0.001863,-0.02677,66
3374,-0.014022,-0.005657,-0.027664,87
3375,-0.015537,-0.003443,-0.02504,67
3376,-0.020911,0.010737,-0.030826,127
3377,-0.021039,0.011616,-0.030156,124
3378,-0.019542,0.011243,-0.031169,120
3379,-0.022647,0.012543,-0.027508,106
3380,-0.01961,0.012878,-0.029043,115
3381,-0.022369,0.011897,-0.028801,115
3382,-0.011086,0.002331,-0.031677,136
3383,-0.009271,0.001844,-0.031198,124
3384,-0.009956,0.001303,-0.032244,142
3385,-0.016786,0.012409,-0.031172,117
3386,-0.018535,0.011006,-0.033215,107
3387,-0.020565,0.009398,-0.032068,120
3388,-0.016722,0.012189,-0.029299,117
3389,-0.01716,0.012404,-0.028129,117
3390,-0.014726,0.013162,-0.028258,114
3391,-0.020918,0.012376,-0.026502,111
3392,-0.01482,0.012014,-0.029586,114
3393,-0.02029,0.000374,-0.020733,41
3394,-0.02289,0.001233,-0.018887,52
3395,-0.023789,0.004432,-0.021788,63
3396,-0.024123,0.011246,-0.013562,77
3397,-0.024659,0.011136,-0.017918,81
3398,-0.025444,0.009363,-0.015557,70
3399,-0.024238,0.009837,-0.031906,95
3400,-0.02213,0.009274,-0.030469,119
3401,-0.02652,0.007965,-0.024258,70
3402,-0.021289,0.010414,-0.03381,103
3403,-0.024386,0.010702,-0.034504,78
3404,-0.027382,0.011802,-0.028353,69
3405,-0.028294,0.010359,-0.02569,62
3406,-0.026016,0.005745,-0.019152,58
3407,-0.027451,0.007773,-0.019106,52
3408,-0.027209,0.007036,-0.021505,61
3409,-0.022393,-4.4e-05,-0.010022,46
3410,-0.022749,0.001382,-0.013146,48
3411,-0.021696,-0.002015,-0.012521,43
3412,-0.01811,0.011584,-0.023454,126
3413,-0.016211,0.010783,-0.022258,118
3414,-0.017084,0.012474,-0.022819,120
3415,-0.020448,-0.003117,-0.035103,60
3416,-0.019231,-0.002157,-0.035868,83
3417,-0.019245,-0.004645,-0.03644,64
3418,-0.020242,0.011861,-0.024093,127
3419,-0.017079,0.008985,-0.019424,103
3420,-0.019126,0.010061,-0.021857,126
3421,-0.018736,0.009689,-0.020226,113
3422,-0.022583,0.005994,-0.024494,92
3423,-0.022268,0.004488,-0.024603,74
3424,-0.023744,0.008784,-0.037159,67
3425,-0.021116,0.008742,-0.03688,76
3426,-0.021876,0.006797,-0.03649,83
3427,-0.024416,0.003802,-0.010276,57
3428,-0.022531,0.00194,-0.026429,48
3429,-0.019915,0.000199,-0.023958,45
3430,-0.021477,0.002514,-0.023548,53
3431,-0.016308,-0.003795,-0.037126,101
3432,-0.016363,-0.005724,-0.036862,81
3433,-0.02146,0.011639,-0.035573,84
3434,-0.01949,0.010026,-0.036578,82
3435,-0.014063,0.010592,-0.030066,125
3436,-0.013502,0.01134,-0.028227,125
3437,-0.011621,0.009417,-0.028618,130
3438,-0.009568,0.003862,-0.026728,81
3439,-0.010178,0.006763,-0.027898,96
3440,-0.012501,0.006857,-0.028955,124
3441,-0.026966,0.008115,-0.029269,76
3442,-0.025751,0.009678,-0.029737,89
3443,-0.017847,-0.000695,-0.033106,109
3444,-0.019242,-0.002096,-0.033897,86
3445,-0.018331,-0.002164,-0.032267,90
3446,-0.02198,0.012117,-0.018071,101
3447,-0.026204,0.009322,-0.036677,59
3448,-0.028333,0.010981,-0.036731,46
3449,-0.011888,0.000206,-0.033279,148
3450,-0.011714,0.001823,-0.033312,151
3451,-0.011667,0.002392,-0.027125,100
3452,-0.026147,0.010399,-0.032882,71
3453,-0.019807,-0.004442,-0.033092,61
3454,-0.017826,0.01322,-0.027619,114
3455,-0.020417,-0.004122,-0.013545,45
3456,-0.021632,-0.0014,-0.016219,42
3457,-0.014875,0.008357,-0.03087,129
3458,-0.01639,0.010514,-0.016242,91
3459,-0.014342,0.009634,-0.018035,80
3460,-0.027808,0.005485,-0.02959,61
3461,-0.024784,0.010519,-0.029583,98
3462,-0.009684,0.001704,-0.029122,115
3463,-0.017593,-0.003778,-0.030553,80
3464,-0.016474,-0.001612,-0.022661,51
3465,-0.017037,-0.00155,-0.019949,45
3466,-0.027253,0.010511,-0.030921,69
3467,-0.021601,0.011034,-0.021608,122
3468,-0.019904,0.004095,-0.035514,98
3469,-0.019139,0.006601,-0.036214,88
3470,-0.019996,0.00016,-0.030363,87
3471,-0.024535,0.003178,-0.029994,69
3472,-0.022164,0.002972,-0.032731,90
3473,-0.021306,-0.004524,-0.009584,51
3474,-0.019456,0.008122,-0.035724,89
3475,-0.017843,-0.001961,-0.03472,98
3476,-0.01897,0.001805,-0.033328,106
3477,-0.015965,0.00106,-0.03444,124
3478,-0.008504,8e-05,-0.033138,146
3479,-0.028036,0.008691,-0.035104,59
3480,-0.024438,0.006374,-0.03559,71
3481,-0.024734,0.002841,-0.017055,55
3482,-0.025376,0.006383,-0.016522,65
3483,-0.013146,-0.006988,-0.03673,96
3484,-0.01487,-0.004864,-0.037217,98
3485,-0.013592,-0.004822,-0.022907,43
3486,-0.015619,-0.000726,-0.033495,122
3487,-0.016306,-0.000394,-0.033854,122
3488,-0.013639,0.001903,-0.034579,143
3489,-0.015013,0.001993,-0.035251,129
3490,-0.01586,-0.001367,-0.034471,118
3491,-0.02682,0.00817,-0.01712,59
3492,-0.027076,0.006868,-0.013952,54
3493,-0.026696,0.008983,-0.016245,60
3494,-0.017182,0.00654,-0.037196,89
3495,-0.01786,0.004747,-0.037491,99
3496,-0.019233,0.010735,-0.01729,106
3497,-0.017721,0.015548,-0.025663,111
3498,-0.017306,0.016867,-0.028436,89
3499,-0.029914,0.010704,-0.034831,46
3500,-0.03016,0.011047,-0.032105,50
3501,-0.030113,0.008525,-0.03339,50
3502,-0.019216,-0.004324,-0.015587,47
3503,-0.017846,-0.006153,-0.012775,46
3504,-0.015037,0.010934,-0.032596,106
3505,-0.016759,0.009416,-0.033824,105
3506,-0.029089,0.009987,-0.035792,49
3507,-0.027504,0.005426,-0.032889,65
3508,-0.029672,0.00798,-0.030678,56
3509,-0.019866,0.010396,-0.019785,116
3510,-0.012258,0.003408,-0.034875,137
3511,-0.026896,0.013421,-0.02871,68
3512,-0.024667,0.012502,-0.029588,94
3513,-0.019691,0.000983,-0.032337,100
3514,-0.018378,0.006436,-0.033858,113
3515,-0.019286,0.010325,-0.034655,100
3516,-0.018852,0.008767,-0.034373,101
3517,-0.011664,-0.007978,-0.032205,82
3518,-0.01524,-0.00588,-0.030905,87
3519,-0.014346,0.009959,-0.020603,99
3520,-0.02415,0.01041,-0.038167,56
3521,-0.025032,0.010393,-0.037273,58
3522,-0.01692,-0.006297,-0.033703,71
3523,-0.01542,0.005571,-0.038293,102
3524,-0.01503,0.002857,-0.036753,118
3525,-0.014597,0.012044,-0.031315,110
3526,-0.015644,0.007685,-0.037108,88
3527,-0.013989,0.004963,-0.031734,121
3528,-0.017423,0.003183,-0.036243,112
3529,-0.016254,0.006131,-0.03161,127
3530,-0.013269,0.004487,-0.037501,109
3531,-0.024878,0.004203,-0.01405,55
3532,-0.01725,-0.002001,-0.036698,102
3533,-0.023967,0.013038,-0.028563,99
3534,-0.0134,0.006795,-0.036909,100
3535,-0.01209,0.004384,-0.032397,128
3536,-0.013465,0.005485,-0.034372,128
3537,-0.017149,0.007877,-0.032947,113
3538,-0.012851,0.005097,-0.035912,129
3539,-0.014936,0.006854,-0.035397,107
3540,-0.015743,0.005883,-0.033893,118
3541,-0.016883,0.006626,-0.035688,95
3542,-0.018433,-0.002998,-0.018016,45
3543,-0.015085,0.012962,-0.022539,120
3544,-0.018509,0.014181,-0.023039,117
3545,-0.025229,0.009991,-0.020264,81
3546,-0.02532,0.009849,-0.018121,75
3547,-0.014222,-0.00355,-0.03771,110
3548,-0.025804,0.009239,-0.017375,68
3549,-0.02632,0.008887,-0.017494,64
3550,-0.02637,0.009439,-0.018895,65
3551,-0.016849,-0.00438,-0.020397,45
3552,-0.020583,0.009689,-0.030624,126
3553,-0.023697,0.010854,-0.021005,105
3554,-0.017859,-0.006487,-0.016825,49
3555,-0.022257,0.010628,-0.029275,121
3556,-0.013769,-0.002399,-0.034655,134
3557,-0.015057,-0.00282,-0.035971,117
3558,-0.010671,-0.004096,-0.034655,135
3559,-0.01262,-0.00326,-0.036141,130
3560,-0.02026,0.011681,-0.014592,101
3561,-0.018695,0.011425,-0.016288,102
3562,-0.009421,0.003847,-0.051406,59
3563,-0.007616,0.004497,-0.051337,56
3564,-0.009056,0.002517,-0.051366,62
3565,-0.008716,0.000883,-0.050603,72
3566,-0.006711,-0.000701,-0.050595,77
3567,-0.009455,-0.00089,-0.049766,81
3568,-0.004545,0.000479,-0.050365,77
3569,-0.005171,0.001415,-0.051063,71
3570,-0.004589,0.002097,-0.050297,75
3571,-0.002402,-0.002199,-0.049328,86
3572,-0.006581,0.001877,-0.051769,61
3573,-0.006084,0.003686,-0.05012,65
3574,-0.006803,-0.002975,-0.049252,78
3575,-0.009543,0.004301,-0.050321,62
3576,-0.002703,0.002648,-0.050016,77
3577,-0.004049,0.003477,-0.04929,77
3578,-0.001287,0.001781,-0.045017,110
3579,-0.001782,0.000681,-0.04239,119
3580,0.001808,0.001427,-0.042648,113
3581,-0.000867,-0.000195,-0.040289,127
3582,-0.002925,-0.000114,-0.049964,82
3583,0.001203,-0.000235,-0.038162,121
3584,0.000876,-6e-06,-0.04826,98
3585,0.001999,-0.001806,-0.046003,114
3586,0.003242,0.000262,-0.040536,113
3587,-0.002974,-0.000843,-0.040158,122
3588,-0.006193,0.002981,-0.048237,84
3589,-0.003671,0.003043,-0.047053,93
3590,0.002663,0.001252,-0.048355,91
3591,0.000831,0.002206,-0.049392,81
3592,0.002492,0.002713,-0.047715,86
3593,0.002309,0.002789,-0.045662,98
3594,0.003863,0.001806,-0.0456,103
3595,0.003505,0.000993,-0.046731,102
3596,-0.001453,0.001932,-0.04951,79
3597,-0.001293,0.00046,-0.049175,88
3598,-0.002991,0.001166,-0.049934,83
3599,0.000239,0.003718,-0.047134,87
3600,-0.00159,0.003525,-0.048992,77
3601,-0.004784,-0.000479,-0.041907,125
3602,0.003803,0.002775,-0.044749,98
3603,-0.008623,0.003979,-0.048707,73
3604,-0.001986,-0.000129,-0.037776,119
3605,-0.003756,-0.005082,-0.046074,95
3606,-0.003689,0.001716,-0.043439,117
3607,-0.008367,0.000757,-0.046311,103
3608,-0.005659,0.000901,-0.044023,116
3609,-0.00441,0.001959,-0.045249,111
3610,-0.000298,-0.004012,-0.046016,121
